日期,南投縣,臺中市,臺北市,臺南市,臺東縣,嘉義市,嘉義縣,基隆市,境外移入,宜蘭縣,屏東縣,彰化縣,新北市,新竹市,新竹縣,桃園市,澎湖縣,花蓮縣,苗栗縣,連江縣,金門縣,雲林縣,高雄市
2022/2/15,0,0,1,0,0,0,0,0,41,0,0,0,5,0,0,1,0,0,0,0,0,0,5
2022/2/16,0,0,3,1,0,0,0,0,43,0,0,0,4,0,0,1,0,0,2,0,0,0,2
2022/2/17,0,0,1,2,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,0,0,0,3
2022/2/18,0,0,5,0,0,0,0,0,53,1,0,0,8,0,0,0,0,0,0,0,0,0,0
2022/2/19,0,0,2,1,0,0,0,0,80,0,0,0,4,0,0,0,0,0,3,0,0,0,0
2022/2/20,0,0,1,1,0,0,0,0,35,0,0,0,0,0,0,2,0,0,0,0,0,0,1
2022/2/21,0,0,0,1,0,0,0,0,55,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2022/2/22,0,0,0,0,0,0,0,0,30,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2022/2/23,0,0,1,0,0,0,0,0,77,0,0,0,2,0,1,0,0,0,0,0,0,0,1
2022/2/24,0,1,0,0,0,0,0,0,73,1,0,0,1,0,2,0,0,0,0,0,0,0,0
2022/2/25,0,0,1,0,0,0,0,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022/2/26,0,0,0,0,0,0,0,0,55,1,0,0,1,0,0,3,0,0,0,0,0,0,0
2022/2/27,0,0,0,1,0,0,0,0,27,0,0,0,4,0,0,12,0,0,0,0,0,0,0
2022/2/28,0,0,1,0,0,0,0,0,63,0,0,0,1,0,0,9,0,0,0,0,0,0,0
2022/3/1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2022/3/2,0,0,0,0,0,0,0,0,60,0,0,2,1,0,0,2,0,0,0,0,0,0,0
2022/3/3,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022/3/4,0,0,0,1,0,0,0,0,73,0,0,0,0,0,0,3,0,0,0,0,0,0,3
2022/3/5,0,0,0,0,0,0,0,0,51,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2022/3/6,0,0,0,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/3/7,0,0,0,4,0,0,0,0,42,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2022/3/8,0,0,0,2,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022/3/9,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/3/10,0,0,0,3,0,0,0,0,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022/3/11,0,0,2,1,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/3/12,0,0,2,3,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/3/13,0,0,0,1,0,0,0,0,61,0,0,0,2,0,0,1,0,0,0,0,0,0,0
2022/3/14,0,0,0,0,0,0,0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/3/15,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2022/3/16,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/3/17,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/3/18,0,0,1,0,0,1,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/3/19,0,0,0,0,0,1,3,0,118,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2022/3/20,0,0,1,2,0,2,1,0,81,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2022/3/21,0,0,1,1,0,0,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2022/3/22,0,0,3,0,0,0,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/3/23,0,0,1,0,0,0,0,0,115,0,0,0,1,0,0,0,0,0,0,0,0,2,1
2022/3/24,0,0,0,1,0,0,0,0,125,0,0,0,1,0,0,0,0,0,0,0,0,0,11
2022/3/25,0,0,0,0,0,0,0,4,87,0,0,0,11,0,0,0,0,0,0,0,0,0,4
2022/3/26,0,0,0,0,0,0,0,15,129,0,0,0,14,0,0,1,0,0,0,0,0,0,1
2022/3/27,0,0,1,0,6,0,0,7,65,0,0,0,8,2,54,2,0,0,0,0,0,0,3
2022/3/28,0,0,5,0,3,0,0,15,99,0,0,2,10,0,4,4,0,0,0,0,0,0,2
2022/3/29,0,0,1,0,1,0,0,8,68,0,0,0,10,1,0,5,0,0,0,0,0,0,3
2022/3/30,0,0,7,0,7,0,0,33,162,0,0,0,16,2,2,14,0,0,0,0,0,0,2
2022/3/31,0,2,10,0,0,0,0,18,119,3,0,4,35,0,1,23,0,4,0,0,1,0,4
2022/4/1,0,2,19,0,1,0,0,35,144,5,0,3,51,1,2,22,0,4,0,0,1,0,6
2022/4/2,0,3,13,0,0,0,0,41,218,8,4,0,82,2,8,25,0,2,0,0,0,0,6
2022/4/3,0,1,22,0,0,0,0,33,129,5,1,0,43,2,11,16,0,2,0,0,1,0,1
2022/4/4,0,4,29,0,0,0,0,31,83,3,0,2,91,7,11,13,0,11,0,0,0,0,5
2022/4/5,0,2,41,4,1,0,2,28,82,5,1,3,95,8,14,10,0,5,1,0,0,0,34
2022/4/6,0,5,83,5,1,0,7,38,123,2,4,1,114,4,8,34,0,19,0,0,1,3,36
2022/4/7,0,5,61,7,1,0,1,31,115,5,6,1,156,5,10,30,0,25,3,0,0,3,50
2022/4/8,0,7,74,6,0,2,7,40,111,6,9,3,139,3,6,41,0,20,3,0,0,1,30
2022/4/9,2,7,67,17,0,6,3,28,182,15,22,0,125,6,14,42,0,13,0,0,0,2,25
2022/4/10,0,9,97,4,2,1,5,35,136,12,18,3,173,10,13,36,0,24,4,0,0,6,30
2022/4/11,1,21,101,9,1,0,4,38,179,9,12,3,154,6,16,30,0,28,2,0,0,2,49
2022/4/12,1,26,142,11,2,3,3,57,165,11,19,7,254,15,22,75,0,44,3,0,0,1,63
2022/4/13,2,26,147,18,3,2,1,59,101,14,4,2,360,9,21,94,0,54,3,0,1,0,45
2022/4/14,2,31,145,20,20,2,3,45,97,35,19,4,344,15,14,153,0,143,7,0,0,3,50
2022/4/15,4,38,185,32,11,1,1,93,68,39,15,16,407,15,15,264,0,56,17,0,0,3,58
2022/4/16,3,24,222,11,18,2,1,102,187,54,15,7,421,9,7,193,0,121,5,0,0,7,41
2022/4/17,7,40,246,18,16,0,10,106,81,57,18,4,517,15,15,187,1,57,6,0,0,5,26
2022/4/18,2,50,284,41,6,2,3,162,56,64,17,8,559,23,17,199,1,73,11,3,0,7,50
2022/4/19,15,69,399,33,5,3,0,193,125,85,26,17,772,21,26,348,1,88,12,3,0,15,106
2022/4/20,10,134,618,33,24,6,4,204,74,79,36,35,"1,015",24,39,394,0,90,16,2,0,39,68
2022/4/21,10,177,753,62,38,2,5,258,126,87,20,50,"1,298",25,46,396,2,100,27,1,5,52,121
2022/4/22,22,187,831,44,26,8,7,221,99,96,27,32,"1,511",36,64,704,1,129,30,1,2,50,96
2022/4/23,11,154,980,42,36,18,13,292,113,119,36,48,"1,742",44,54,992,1,171,20,2,5,28,135
2022/4/24,17,193,999,70,25,9,13,364,90,320,36,50,"2,066",43,73,797,1,162,27,2,1,27,153
2022/4/25,13,284,"1,471",89,40,7,28,425,72,127,76,81,"2,268",62,102,"1,164",3,215,34,0,9,29,198
2022/4/26,32,356,"1,811",169,20,14,24,476,105,130,63,89,"3,329",82,110,"1,446",11,248,54,3,11,60,269
2022/4/27,43,629,"2,335",183,74,24,28,493,165,167,96,88,"4,651",105,118,"1,480",4,308,59,6,3,78,343
2022/4/28,56,590,"2,570",217,52,35,25,600,129,160,112,179,"4,272",100,162,"1,996",7,278,58,4,3,89,393
2022/4/29,47,764,"3,002",253,51,36,79,718,250,291,129,137,"5,945",117,184,"2,213",5,334,82,5,15,138,469
2022/4/30,72,822,"3,983",289,72,30,44,816,202,301,188,198,"6,059",148,184,"2,758",9,276,78,3,13,144,443
2022/5/1,79,849,"3,459",375,81,66,78,884,59,378,273,192,"7,235",73,222,"2,740",14,392,92,5,12,138,681
2022/5/2,61,"1,207","4,412",451,94,78,89,"1,217",45,392,275,198,"8,539",157,317,"3,431",14,422,142,8,5,238,818
2022/5/3,124,"1,711","5,098",739,111,79,138,"1,008",54,467,412,295,"10,632",181,524,"4,811",23,434,197,6,11,244,"1,043"
2022/5/4,148,"1,842","6,040",771,128,97,122,924,75,623,408,344,"10,637",200,558,"4,899",30,559,183,3,18,216,"1,182"
2022/5/5,156,"1,926","7,297",866,156,113,137,"1,453",35,621,411,396,"12,512",352,559,"6,298",26,379,260,9,4,350,"1,785"
2022/5/6,208,"2,535","8,174","1,264",234,109,189,"1,553",133,763,547,469,"16,343",473,753,"6,908",59,794,324,17,12,358,"2,184"
2022/5/7,249,"2,367","7,486","1,206",196,123,211,"1,321",82,820,657,494,"18,909",514,710,"5,490",26,574,352,14,20,348,"2,072"
2022/5/8,199,"2,126","6,443","1,331",265,141,177,"1,490",39,963,712,471,"15,009",331,766,"6,356",59,719,322,5,10,360,"1,981"
2022/5/9,189,"2,229","7,756","1,401",166,107,171,"1,506",32,827,596,566,"12,681",534,626,"5,940",43,570,323,0,16,467,"2,067"
2022/5/10,415,"4,498","9,421","2,135",347,274,323,"2,123",42,"1,320","1,129",991,"25,884","1,101","1,769","11,101",94,"1,033",751,13,27,562,"3,729"
2022/5/11,364,"3,770","9,823","2,187",322,179,353,"1,850",69,"1,093",943,935,"25,318",821,"1,350","10,166",62,"1,168",732,4,55,558,"3,324"
2022/5/12,314,"3,696","10,893","2,232",333,241,297,"2,020",21,"1,359","1,071","1,104","23,537",579,"1,637","9,518",86,963,717,16,38,552,"3,757"
2022/5/13,415,"4,350","8,877","2,456",367,231,391,"1,914",46,"1,683","1,019","1,056","22,446","1,263","1,696","9,533",76,827,624,10,105,604,"3,888"
2022/5/14,470,"4,002","10,834","2,325",282,208,382,"2,136",76,"1,819","1,171","1,326","24,068","1,369","1,926","9,700",73,987,837,3,111,631,"3,985"
2022/5/15,476,"4,421","8,621","2,461",334,266,395,"1,705",41,"1,567",974,"1,312","21,054",852,"1,648","8,702",92,761,979,7,112,597,"4,340"
2022/5/16,616,"4,720","9,081","2,701",369,378,537,"1,921",63,"1,450","1,430","1,563","19,152","1,143","2,215","10,187",112,"1,137","1,099",13,70,574,"5,070"
2022/5/17,701,"6,741","10,960","3,883",613,394,602,"2,405",24,"1,835","1,928","1,881","28,482","1,296","2,390","9,538",143,"1,292","1,069",12,120,899,"6,961"
2022/5/18,950,"7,495","11,247","4,646",637,491,628,"2,557",52,"2,061","2,004","2,188","26,421","1,896","2,811","14,018",144,"1,264","1,461",21,119,"1,014","6,825"
2022/5/19,743,"7,194","10,342","4,652",610,382,672,"2,042",45,"2,193","2,154","2,187","24,529","1,696","2,819","11,741",122,"1,137","1,265",7,94,965,"7,716"
2022/5/20,945,"7,883","9,830","4,528",539,529,765,"1,735",49,"1,942","2,131","2,769","24,321","1,556","2,519","10,504",145,"1,235","1,584",1,104,"1,136","7,845"
2022/5/21,896,"7,130","8,909","4,543",504,461,730,"1,784",58,"1,712","2,081","2,312","21,541","1,626","2,376","11,325",121,"1,112","1,646",59,112,916,"7,492"
2022/5/22,853,"7,118","6,629","4,453",515,337,575,"1,431",24,"1,424","1,890","1,997","16,232","1,298","1,939","8,779",138,"1,066","1,146",34,119,763,"7,430"
2022/5/23,"1,206","9,083","7,927","5,477",877,574,883,"1,874",88,"2,071","2,495","4,023","17,356","1,628","2,246","10,618",160,"1,388","1,598",30,92,"1,177","9,765"
2022/5/24,"1,239","9,815","8,208","5,819",690,554,"1,036","1,760",21,"1,649","2,774","3,383","22,460","1,788","2,674","10,492",144,"1,588","1,817",24,98,"1,366","10,011"
2022/5/25,997,"9,967","8,239","5,786",680,518,929,"1,661",59,"2,009","2,479","3,186","18,560","1,686","2,345","9,554",145,"1,299","1,702",15,114,"1,091","8,861"
2022/5/26,"1,285","11,512","8,469","7,231",811,660,"1,012","2,021",35,"1,658","2,569","4,099","20,587","2,184","2,788","10,005",126,"1,391","2,209",23,65,"1,703","11,707"
2022/5/27,973,"9,061","7,242","6,566",718,594,966,"1,424",52,"1,773","2,417","3,489","17,008","1,765","2,622","8,967",127,"1,315","1,973",81,132,"1,470","10,064"
2022/5/28,980,"8,923","6,649","5,777",814,530,960,"1,229",64,"1,473","2,362","3,813","15,700","1,697","2,047","9,407",133,"1,141","1,650",28,103,"1,085","9,986"
2022/5/29,882,"7,647","5,031","4,151",565,439,749,"1,038",57,925,"1,983","3,102","11,346","1,134","1,958","6,492",85,934,"1,622",18,68,"1,137","8,697"
2022/5/30,"1,386","10,661","5,957","6,391",789,815,"1,117","1,623",71,"1,585","2,712","4,610","15,244","1,761","2,124","7,839",194,"1,275","1,901",9,106,"1,553","10,930"
2022/5/31,"1,491","11,674","6,658","7,492",856,721,"1,187","1,401",24,"1,535","2,907","4,794","15,687","2,027","2,576","9,586",145,"1,483","1,960",50,72,"1,883","11,997"
2022/6/1,"1,341","10,749","5,454","5,960",832,769,"1,132","1,179",46,"1,397","2,566","4,478","13,508","1,624","2,381","7,915",154,"1,239","1,544",25,81,"1,408","11,001"
2022/6/2,"1,463","10,633","5,248","6,360",863,749,"1,151","1,258",47,"1,494","2,730","4,446","12,535","1,660","2,199","7,503",169,"1,249","1,823",34,107,"1,482","11,312"
2022/6/3,"1,320","9,524","4,467","5,403",627,760,"1,117","1,009",33,"1,201","2,529","4,376","10,494","1,572","2,007","7,153",137,"1,001","1,710",24,153,"1,404","10,083"
2022/6/4,"1,203","8,804","3,782","5,306",688,580,"1,044",692,30,"1,210","2,358","4,139","9,617","1,293","1,542","6,040",146,983,"1,497",13,109,"1,393","9,610"
2022/6/5,"1,153","7,111","3,196","4,288",511,561,864,"1,051",31,821,"2,028","3,670","8,150","1,050","1,547","5,343",146,938,"1,353",42,121,"1,172","7,843"
2022/6/6,"1,954","12,601","5,021","7,212",791,"1,067","1,612","1,121",54,"1,534","3,180","5,602","12,168","1,556","1,757","6,907",232,"1,398","1,973",10,130,"1,850","13,228"
2022/6/7,"1,726","11,665","4,695","6,777",874,874,"1,330","1,076",29,"1,356","2,934","5,381","12,139","1,860","2,334","8,391",247,"1,212","1,675",57,60,"1,752","11,716"
2022/6/8,"1,493","10,664","4,313","6,020",704,928,"1,417",935,46,"1,226","2,827","5,097","10,940","1,603","1,791","6,563",182,"1,117","1,704",3,103,"1,719","11,527"
2022/6/9,"1,541","10,180","4,203","5,996",751,732,"1,254",933,36,"1,211","2,694","4,947","9,559","1,335","1,779","6,350",176,"1,048","1,465",22,104,"1,483","10,515"
2022/6/10,"1,052","7,679","3,310","4,529",554,578,"1,000",705,36,798,"2,170","3,971","7,142",989,"1,163","4,378",153,740,"1,090",17,66,"1,254","9,230"
2022/6/11,"1,836","11,532","4,328","7,021",854,966,"1,618",984,43,"1,379","2,934","6,216","10,380","1,666","1,854","7,021",238,969,"1,846",31,125,"1,846","11,877"
2022/6/12,"1,054","6,680","2,674","3,819",438,534,802,547,29,691,"1,765","3,491","5,889",833,"1,178","4,223",168,668,"1,105",12,44,"1,028","7,413"
2022/6/13,"1,714","10,305","3,521","6,031",763,892,"1,424",838,70,"1,262","2,975","5,053","8,409","1,219","1,615","5,075",182,954,"1,617",16,100,"1,861","10,262"
2022/6/14,"1,528","10,815","3,791","6,710",744,763,"1,240",847,26,"1,170","2,884","5,448","8,855","1,289","1,539","6,080",223,893,"1,640",28,94,"1,691","10,635"
2022/6/15,"1,489","9,667","3,449","5,998",628,742,"1,338",822,54,"1,122","2,765","5,042","7,880","1,301","1,434","5,273",211,870,"1,529",13,109,"1,591","9,857"
2022/6/16,"1,366","8,422","3,174","5,293",532,735,"1,054",688,75,951,"2,430","4,204","7,040","1,022","1,223","4,480",207,727,"1,282",35,99,"1,435","8,764"
2022/6/17,"1,271","8,046","3,022","5,178",581,737,"1,108",681,66,923,"2,310","4,152","6,685",913,"1,226","4,655",201,781,"1,264",23,120,"1,528","8,195"
2022/6/18,"1,286","7,948","2,915","5,024",456,662,"1,032",677,77,943,"2,057","3,681","6,328","1,020","1,210","4,116",198,639,"1,066",15,86,"1,300","7,879"
2022/6/19,922,"5,395","2,151","2,992",288,427,661,450,36,560,"1,385","2,923","4,331",669,952,"3,121",136,553,905,15,51,"1,059","5,638"
2022/6/20,"1,542","8,440","3,168","5,389",675,946,"1,404",593,67,851,"2,725","4,512","7,098",933,"1,065","3,856",235,782,"1,374",28,122,"1,802","8,771"
2022/6/21,"1,246","7,997","3,180","4,674",507,772,"1,034",702,35,934,"2,293","3,815","6,654","1,106","1,349","4,601",209,725,"1,147",38,101,"1,596","7,508"
2022/6/22,"1,200","7,131","3,076","4,312",401,705,"1,073",575,73,818,"2,056","3,522","6,523",955,"1,156","4,058",220,650,"1,098",14,131,"1,322","7,257"
2022/6/23,"1,178","6,811","2,850","4,258",431,588,897,562,90,737,"1,975","3,245","6,048",867,"1,016","3,991",170,655,"1,008",36,121,"1,388","6,819"
2022/6/24,972,"6,135","2,469","3,490",406,605,814,530,107,687,"1,635","2,997","5,402",801,"1,027","3,243",170,578,970,22,74,"1,304","5,944"
2022/6/25,920,"5,623","2,429","3,675",358,547,762,491,60,761,"1,499","2,705","5,522",850,"1,000","3,796",181,563,879,21,110,"1,130","5,756"
2022/6/26,620,"4,071","1,830","2,408",253,351,595,364,95,484,"1,062","1,988","3,829",590,758,"2,766",140,451,778,16,51,860,"4,208"
2022/6/27,"1,072","6,474","2,747","4,027",535,649,"1,073",492,51,832,"1,877","3,321","5,970",786,"1,076","3,502",200,643,"1,125",22,190,"1,409","6,331"
2022/6/28,910,"6,224","2,982","3,814",500,590,843,531,92,781,"1,610","2,697","6,075",892,"1,028","3,992",159,705,982,22,99,"1,134","5,524"
2022/6/29,920,"5,719","2,773","3,239",453,516,812,490,98,694,"1,453","2,526","5,638",787,924,"3,683",140,640,900,12,96,"1,078","5,327"
2022/6/30,782,"5,249","2,495","3,033",415,486,729,446,100,615,"1,297","2,331","5,316",707,917,"3,388",172,590,842,30,88,968,"4,779"
2022/7/1,729,"5,047","2,337","2,900",432,455,755,393,79,658,"1,219","2,153","4,981",750,907,"3,451",156,584,893,23,125,"1,039","4,738"
2022/7/2,698,"4,502","2,419","2,797",312,395,674,464,115,732,"1,142","1,980","5,041",774,902,"3,159",165,449,754,28,88,853,"4,243"
2022/7/3,488,"3,287","1,721","1,762",235,213,439,247,73,466,817,"1,295","3,633",488,633,"2,448",136,436,611,18,83,614,"2,964"
2022/7/4,801,"5,025","2,691","2,986",479,563,850,399,101,786,"1,370","2,251","5,276",657,905,"3,144",187,604,963,45,195,"1,074","4,651"
2022/7/5,702,"4,789","2,738","2,750",478,403,687,446,78,765,"1,233","1,809","5,650",754,919,"3,714",183,600,854,33,127,874,"3,970"
2022/7/6,633,"4,155","2,576","2,363",379,347,658,465,98,672,"1,106","1,772","5,452",582,777,"3,115",167,592,788,19,152,811,"3,763"
2022/7/7,681,"3,918","2,490","2,278",375,361,606,431,163,671,"1,063","1,649","4,943",666,778,"3,196",170,538,807,19,156,878,"3,622"
2022/7/8,562,"3,683","2,245","2,147",394,341,652,397,104,685,"1,077","1,515","4,409",546,766,"2,817",172,521,689,26,150,804,"3,412"
2022/7/9,562,"3,596","2,352","2,211",331,287,502,421,137,702,939,"1,378","4,778",646,730,"2,941",122,463,698,23,135,657,"3,227"
2022/7/10,377,"2,632","1,595","1,337",208,202,357,222,80,456,596,"1,070","3,187",398,533,"2,111",108,353,452,23,94,557,"2,169"
2022/7/11,615,"4,070","2,518","2,449",507,412,791,402,147,755,"1,074","1,602","5,079",515,735,"2,868",162,558,909,44,205,998,"3,847"
2022/7/12,536,"3,968","2,815","2,143",424,315,562,429,65,646,"1,001","1,433","5,135",677,741,"3,273",129,492,796,36,171,754,"3,351"
2022/7/13,495,"3,672","2,477","1,965",347,312,546,463,87,639,849,"1,364","4,927",634,800,"2,823",137,436,669,23,144,720,"3,136"
2022/7/14,445,"3,338","2,315","1,775",329,253,484,353,88,552,778,"1,243","4,429",560,677,"2,716",148,421,674,23,142,726,"2,809"
2022/7/15,449,"3,251","2,140","1,784",286,327,503,420,46,622,833,"1,210","4,544",498,667,"2,685",133,438,695,24,145,686,"2,892"
2022/7/16,422,"3,091","2,230","1,716",286,219,394,388,7,626,712,"1,155","4,322",604,667,"2,606",126,429,654,29,211,597,"2,704"
2022/7/17,338,"2,252","1,551","1,258",198,230,334,237,570,394,474,859,"3,041",395,563,"1,907",92,315,478,23,88,464,"2,044"
2022/7/18,506,"3,437","2,686","1,799",337,337,559,417,368,696,903,"1,236","4,589",554,733,"2,461",134,546,663,21,225,764,"3,144"
2022/7/19,428,"3,425","2,638","1,856",353,295,508,412,257,653,755,"1,192","4,769",645,782,"3,007",126,550,746,31,153,671,"2,912"
2022/7/20,444,"3,178","2,537","1,906",311,249,522,390,263,535,701,"1,104","4,514",591,703,"2,514",145,412,626,21,117,622,"2,746"
2022/7/21,436,"2,887","2,269","1,826",285,289,445,348,281,588,684,"1,031","4,273",569,666,"2,553",111,486,631,24,142,565,"2,690"
2022/7/22,418,"2,938","2,130","1,635",250,278,441,337,247,582,654,"1,033","3,817",553,640,"2,304",111,467,571,28,119,569,"2,458"
2022/7/23,350,"2,659","1,979","1,700",208,236,423,324,274,548,566,968,"4,021",518,666,"2,251",75,374,542,19,142,523,"2,352"
2022/7/24,327,"2,090","1,565","1,332",159,171,326,230,207,364,433,794,"3,134",329,504,"1,839",110,311,472,16,93,408,"1,908"
2022/7/25,468,"3,146","2,304","1,926",300,347,553,381,287,641,787,"1,211","4,188",491,603,"2,225",135,544,722,15,234,739,"2,805"
2022/7/26,419,"3,200","2,368","1,976",273,312,487,357,169,600,702,"1,161","4,736",610,724,"2,666",137,463,730,8,118,602,"2,857"
2022/7/27,445,"2,972","2,304","1,836",267,262,423,438,149,521,644,"1,066","4,361",564,712,"2,404",142,456,704,21,172,576,"2,508"
2022/7/28,362,"2,731","2,088","1,844",263,301,433,325,305,507,667,"1,088","4,244",558,687,"2,408",123,454,619,11,152,612,"2,477"
2022/7/29,320,"2,783","1,860","1,665",273,231,347,306,228,424,563,"1,032","3,945",571,609,"2,174",149,427,598,18,125,517,"2,316"
2022/7/30,363,"2,621","1,901","1,581",251,265,411,334,243,408,580,979,"3,844",518,646,"2,267",146,398,540,11,130,481,"2,142"
2022/7/31,322,"2,013","1,452","1,252",172,196,321,245,231,356,397,710,"2,985",381,502,"1,840",103,297,539,10,72,426,"1,760"
2022/8/1,410,"2,993","2,102","1,986",296,334,462,333,256,455,710,"1,139","4,109",481,671,"2,061",134,424,711,16,177,682,"2,595"
2022/8/2,409,"3,017","2,243","1,850",245,311,430,402,199,510,592,937,"4,579",645,738,"2,573",122,353,686,11,116,581,"2,360"
2022/8/3,397,"2,845","2,249","1,715",258,245,384,334,251,420,544,"1,036","4,500",576,737,"2,334",96,413,589,4,111,576,"2,306"
2022/8/4,376,"2,673","2,203","1,649",219,252,361,341,289,470,556,919,"4,138",519,633,"2,290",106,416,598,9,128,532,"2,154"
2022/8/5,328,"2,356","2,046","1,415",199,218,376,327,212,432,534,817,"3,798",449,642,"2,155",123,294,564,6,96,550,"2,013"
2022/8/6,388,"2,689","2,142","1,656",217,223,392,380,273,432,580,958,"4,187",558,695,"2,339",164,373,618,3,107,464,"2,103"
2022/8/7,283,"1,881","1,371","1,124",139,150,285,271,208,277,348,682,"2,956",335,507,"1,718",93,289,438,2,113,410,"1,519"
2022/8/8,396,"3,076","2,448","1,798",267,266,492,343,211,465,612,"1,083","4,360",521,603,"2,162",188,401,721,7,125,698,"2,402"
2022/8/9,393,"2,998","2,423","1,653",220,239,375,387,140,537,530,999,"4,621",628,736,"2,669",246,412,742,13,130,506,"2,187"
2022/8/10,396,"2,837","2,376","1,547",173,223,354,354,254,455,543,904,"4,597",569,700,"2,570",114,377,679,10,149,564,"2,132"
2022/8/11,357,"2,668","2,283","1,490",193,209,306,347,225,491,509,958,"4,522",485,660,"2,444",201,391,729,6,129,488,"1,883"
2022/8/12,350,"2,556","2,319","1,505",222,211,370,344,230,435,448,921,"4,261",526,662,"2,332",229,306,621,13,95,476,"1,832"
2022/8/13,306,"2,484","2,262","1,370",179,171,308,419,287,491,431,849,"4,509",536,571,"2,332",203,346,538,3,103,520,"1,848"
2022/8/14,275,"1,885","1,675",933,120,123,222,227,194,344,320,680,"3,225",369,503,"1,987",95,278,527,7,94,340,"1,349"
2022/8/15,390,"2,725","2,464","1,596",217,276,434,343,272,569,543,"1,085","4,768",567,593,"2,212",121,435,784,10,93,554,"2,095"
2022/8/16,424,"2,999","2,911","1,615",233,207,338,404,205,544,583,926,"5,278",739,738,"2,786",74,461,648,10,56,511,"2,142"
2022/8/17,367,"2,789","2,701","1,457",203,243,384,419,335,525,520,901,"4,910",629,721,"2,575",111,439,643,6,91,519,"1,910"
2022/8/18,327,"2,727","2,626","1,358",222,189,300,357,259,544,494,894,"4,959",619,708,"2,624",115,373,607,10,108,483,"1,885"
2022/8/19,410,"2,715","2,524","1,296",198,196,294,374,234,548,524,908,"4,656",622,640,"2,470",75,420,561,14,99,500,"1,848"
2022/8/20,379,"2,564","2,481","1,298",194,178,315,433,256,514,531,788,"5,104",665,658,"2,458",122,343,637,7,90,463,"1,893"
2022/8/21,268,"1,876","1,882","1,053",160,166,263,295,240,312,368,650,"3,595",478,534,"2,122",75,275,493,3,64,341,"1,387"
2022/8/22,451,"3,041","3,072","1,598",303,295,421,423,287,636,644,"1,050","5,480",667,716,"2,702",140,502,759,24,163,659,"2,307"
2022/8/23,400,"3,422","3,191","1,624",302,200,427,485,170,603,591,"1,046","6,548",892,840,"3,317",133,463,737,1,89,565,"2,488"
2022/8/24,387,"3,019","3,278","1,673",251,231,421,534,308,580,563,"1,026","6,141",724,833,"2,925",133,525,702,6,102,591,"2,265"
2022/8/25,391,"3,038","2,905","1,576",258,254,393,507,349,599,601,"1,044","5,879",790,868,"2,957",133,522,755,50,93,564,"2,203"
2022/8/26,392,"2,990","3,086","1,483",264,244,378,447,279,553,573,930,"5,706",748,769,"2,959",117,500,647,21,87,513,"2,182"
2022/8/27,352,"3,106","3,104","1,632",228,254,417,516,314,559,562,"1,068","5,981",837,807,"2,942",101,505,662,14,80,481,"2,217"
2022/8/28,312,"2,278","2,381","1,172",155,195,287,388,285,408,447,804,"4,240",636,820,"2,479",125,431,517,32,62,380,"1,593"
2022/8/29,480,"3,778","3,723","1,949",344,373,501,505,299,665,728,"1,273","6,940",681,831,"3,180",143,571,875,20,136,721,"2,731"
2022/8/30,454,"4,159","4,143","2,089",328,292,440,693,219,598,731,"1,334","7,952","1,063","1,074","3,795",168,631,877,27,96,647,"2,761"
2022/8/31,567,"4,019","4,150","1,975",236,349,504,627,240,601,707,"1,439","7,708",990,"1,106","3,555",138,606,919,18,120,638,"2,856"
2022/9/1,477,"4,003","4,109","1,934",235,346,458,612,334,660,736,"1,360","7,481",944,"1,062","3,793",176,651,879,23,108,665,"2,733"
2022/9/2,451,"3,860","3,932","1,948",210,306,459,588,280,643,740,"1,241","7,224",986,"1,131","3,699",158,627,800,19,120,744,"2,615"
2022/9/3,500,"4,025","4,104","1,926",249,304,455,778,229,710,747,"1,346","7,923","1,065","1,071","3,909",147,627,793,16,88,587,"2,731"
